# timestamp tx ty tz qx qy qz qw
1645102023.734669 3.7265477492536045 2.631147941923877 1.4088864116589406 0.4105400033848112 0.6421148412520081 -0.5323250508263407 -0.368476768911938
1645102023.741224 3.724801186219005 2.633566696129899 1.4091673780167975 0.40940320326228175 0.6425271679540503 -0.5325854316728379 -0.36864646618527525
1645102023.74783 3.7232445589761074 2.63563521483604 1.4094748727112811 0.40874538248158726 0.642690133912865 -0.5331658014388599 -0.3682531974422972
1645102023.754426 3.721735384440208 2.6373031296587253 1.4097774125619429 0.40836811446394566 0.6425901196959477 -0.5341377294430442 -0.3674369198848883
1645102023.761079 3.7199277257168464 2.6397112467595747 1.4100750894473777 0.40702518656207787 0.643045730685905 -0.5342680010761409 -0.36794017487755953
1645102023.767683 3.7184640574192556 2.641817939576504 1.4103506138973276 0.40631808756778565 0.6435754099153601 -0.5343983344298687 -0.36760623987002766
1645102023.774236 3.716860048639558 2.643458904196012 1.410667363507928 0.4056451009728213 0.6436370841644667 -0.5352540861236178 -0.36699597184579785
1645102023.7808309 3.7153384801044216 2.6457757281695753 1.411255312654729 0.4045611147143929 0.6441564663334782 -0.5346351857109893 -0.36818146016653674
1645102023.787446 3.7135753544720127 2.647887488394002 1.4116367400927392 0.40337855707485243 0.6445614663272067 -0.5347947373148048 -0.3685383340024058
1645102023.7940722 3.7120090794345204 2.6494018048033654 1.411927938177042 0.4027403657112454 0.6446785055101709 -0.5356934844210457 -0.3677253098583822
1645102023.8006358 3.7099993809919574 2.651711091094789 1.412187530516392 0.40105683960647015 0.6454021137077226 -0.5360751590983978 -0.36773977793090995
1645102023.807271 3.708140698977729 2.653574336714166 1.4124053934658185 0.39991957170879233 0.6457595094191018 -0.5366932931319796 -0.36744925173811843
1645102023.813855 3.7066386087994214 2.6552251747931614 1.4127697765549374 0.3996866923969549 0.6459334741958358 -0.536999200429264 -0.366949609747514
1645102023.8204658 3.7040991002553527 2.6574137904653856 1.4125936368560905 0.39777678643839787 0.6464436410329597 -0.5383077928507661 -0.36620841473983284
1645102023.827035 3.702244867006907 2.659332132000485 1.4128070165076099 0.39705401062362694 0.6467808172921814 -0.5387169210890483 -0.3657956040250222
1645102023.8336241 3.7003862811936683 2.6612741055355786 1.4129976202041563 0.3964002639495742 0.647216704129506 -0.5390659329775714 -0.3652189075445333
1645102023.8402271 3.6984102711698115 2.663116996036648 1.4131125048725317 0.3958702278650275 0.6473821318361022 -0.5395641817872041 -0.3647646772411758
1645102023.84682 3.6964959260282226 2.665147380731279 1.4134032395716543 0.3953249295180075 0.6477176157379827 -0.5395082558981066 -0.3648431918930982
1645102023.85344 3.6945593541318935 2.667052656126915 1.4135434934399098 0.395067463674343 0.6480072168386808 -0.5397630350378759 -0.3642304589409466
1645102023.860022 3.692538480359818 2.669024809184178 1.4136273352166169 0.39470809153765535 0.6483053646813451 -0.540080684550053 -0.36361808129280215
1645102023.866666 3.690418953889308 2.670912208460899 1.4136548574302432 0.3943596240844154 0.6485024221633032 -0.5404834924800804 -0.36304588583147235
1645102023.873225 3.68862297035384 2.6722282896961556 1.4135714865467484 0.39473252441993195 0.6484587440415082 -0.5420213048518143 -0.3604164669277506
1645102023.879871 3.6862276796313203 2.6747221095345255 1.4136657647770297 0.3936963587842193 0.6489176768532614 -0.541270310232387 -0.36184949977283704
1645102023.8864331 3.6840939542682136 2.6766566440802624 1.4136343779356166 0.3934157931532431 0.6490723571530649 -0.5416276578959789 -0.3613421839514967
1645102023.8930838 3.681934729192247 2.6786597364537656 1.4136192082332866 0.3929700966470184 0.6493658674547769 -0.5419838629362191 -0.36076528045318146
1645102023.89964 3.6797780105788136 2.6805386842672023 1.41352828577118 0.3928327942009149 0.6494779582046795 -0.5423565581431238 -0.3601524240480406
1645102023.90623 3.6772039049286374 2.682444914204976 1.413378138738402 0.3915663053548727 0.649167231191647 -0.5436947644993635 -0.36007414398752985
1645102023.912822 3.6746985502255662 2.683788811382712 1.4131887014651594 0.3909653838062824 0.6484575948648748 -0.545526780251328 -0.3592337847477823
1645102023.919428 3.672849855075964 2.686412668460373 1.4131012714650475 0.3911869860986038 0.6500971572183563 -0.5437825265944093 -0.35867340915922435
1645102023.926077 3.67052703891094 2.6883078279751738 1.4129187655709052 0.3907613207758976 0.650248366958617 -0.5442662390717681 -0.3581291939862192
1645102023.93264 3.6683639941138373 2.6899304776183417 1.4127212353564187 0.39071010945573065 0.6502331189804809 -0.5449518289803541 -0.3571689065282461
1645102023.9392672 3.6658518662950614 2.692226344321492 1.4125278890988597 0.38967488888708035 0.6507968234244147 -0.5450204865964225 -0.3571684284120364
1645102023.9458401 3.663491746150255 2.694149129592159 1.412278248404793 0.38913289522750794 0.6510919863054121 -0.5453908307103326 -0.3566556434373517
1645102023.952471 3.6608167617923333 2.6962610586822313 1.4118626203768605 0.3875071581665743 0.6506296355971571 -0.5470880609817044 -0.35667003413212134
1645102023.959035 3.658209305923911 2.697953237425615 1.41162639349666 0.3868676002104379 0.651202656232051 -0.5472217304809257 -0.3561130944839593
1645102023.965632 3.6555877693031444 2.699695311603631 1.4111968558135555 0.3859546760031277 0.6512371009878146 -0.5483433365600943 -0.3553146185691714
1645102023.972228 3.6533261646345827 2.7019228794448646 1.4110353704704661 0.38572816737898724 0.6520754563778928 -0.5474154298844299 -0.35545370903971957
1645102023.978873 3.6504811284882717 2.70380846427168 1.4107169281629865 0.3846704099977086 0.6522348695452631 -0.5482684524877682 -0.35499249239150765
1645102023.985471 3.648039071563516 2.7055615082323348 1.4102229450791737 0.383364182871215 0.6527501480275469 -0.5491683577652313 -0.3540662095992305
1645102023.9920352 3.6459593768400396 2.7075465432822114 1.4099787696021528 0.3843259461719968 0.6537280976208071 -0.5482133035399528 -0.3526965854476526
1645102023.998629 3.6428066719195145 2.7096721093396474 1.4095065569296619 0.3823734016136132 0.6540382569328037 -0.5490135142817094 -0.3529989749683534
1645102024.005219 3.6407342583518565 2.712019404020685 1.4092743882187169 0.3830160155159647 0.6554628920980657 -0.5474862635092892 -0.3520306497023473
1645102024.011859 3.637721526001072 2.713835109913139 1.4088087872485981 0.38184780379999494 0.6555779559889086 -0.5484832578610819 -0.35153313540916103
1645102024.018431 3.635451389661718 2.716045155132978 1.4084639269597496 0.38193805702945216 0.6567913735782748 -0.547506848149686 -0.35069115905614645
1645102024.025037 3.6327836647802036 2.718161214444045 1.4080548301739961 0.3813864977471424 0.6576072371238261 -0.5472441833696364 -0.35017202497396005
1645102024.0316281 3.630250120756905 2.720487920083801 1.4075890431156146 0.38078921396269666 0.6579610454744259 -0.5472635868415135 -0.350127157940288
1645102024.038236 3.62737721232256 2.722531362342439 1.407351138473225 0.3807270532157493 0.6587901375859119 -0.5467456810147804 -0.34944421815999477
1645102024.0448241 3.6244318086187883 2.724282453819006 1.406740517040257 0.3788993936972684 0.6590887116787356 -0.5476459840384293 -0.34945791679220906
1645102024.051432 3.6221131264985664 2.7267420875333888 1.4064066145243432 0.37932623538073773 0.6603130384331979 -0.546111847740678 -0.34908419249618866
1645102024.058032 3.619472576084516 2.728912516614193 1.4059923165561201 0.3789457118368022 0.6609946656036877 -0.5456722420852764 -0.3488948862424366
1645102024.064639 3.61673454497189 2.7311143517905236 1.4055506502197868 0.37848238013303087 0.6615533224257605 -0.5452803814794113 -0.34895156984685194
1645102024.0712268 3.6144218726848676 2.7330820117712586 1.4051370778224899 0.37870103551462525 0.6619756953538192 -0.5447493946242778 -0.34874255448827135
1645102024.0778189 3.611506149493149 2.735517767055052 1.4047062503223529 0.3781449316588475 0.6625098189527494 -0.5442134081920249 -0.3491682747134932
1645102024.084417 3.608807065476741 2.737859897680443 1.4042662688552314 0.3777796357234907 0.6630209813231344 -0.5437069729685039 -0.3493824025559859
1645102024.0910358 3.606185267880119 2.7399399935135342 1.403812499283134 0.3778684746649603 0.6632295668262094 -0.5433847130833621 -0.34939178840878427
1645102024.0976799 3.6037506583421757 2.7420567318707327 1.4034078515397905 0.37810676401113014 0.6635946440635381 -0.5428451552563605 -0.349279538271945
1645102024.104268 3.600796849838017 2.7443753665848325 1.402889117790726 0.377795039553583 0.6638643872892132 -0.5427194490581626 -0.34929964518420115
1645102024.110859 3.598048721877662 2.7466039222156384 1.4023943253430111 0.3777982558067983 0.6641199058133274 -0.5425270939654787 -0.3491091205885657
1645102024.117423 3.595634070959454 2.7484121379675637 1.4019611077616767 0.37868736914684287 0.6640814247019743 -0.5425555021689834 -0.34817360380936124
1645102024.1240199 3.59270476124029 2.750978944498822 1.401524606123084 0.37832948664811306 0.664613912149553 -0.5421803107416893 -0.34813106287719825
1645102024.1306481 3.5900690186724327 2.753060742192329 1.4010463872591674 0.3789104925661416 0.664782870161024 -0.5420942698265534 -0.34730971347987283
1645102024.137221 3.587359932662301 2.7551767624196004 1.4006259504225624 0.3793025165904791 0.6650559717053567 -0.5422627379368983 -0.346093715981204
1645102024.14382 3.584403796508819 2.757340900965626 1.400165890776055 0.37935857551920793 0.6652574198008033 -0.5424857500364846 -0.3452947681356661
1645102024.150424 3.5819001355771785 2.759084608961283 1.399821479468096 0.3803390661606242 0.6654669181694124 -0.542965424300247 -0.34305120261977196
1645102024.157022 3.5789836258669414 2.761214032364132 1.3994764228827221 0.380379077755906 0.6660066287034615 -0.5431969665723835 -0.3415897746751241
1645102024.163658 3.576051077646064 2.763275928940082 1.3991336637151028 0.3802804259334602 0.6664163652789941 -0.5436136477792662 -0.3402350260501313
1645102024.170252 3.5732319000551884 2.7653579206099392 1.398866057780634 0.3804232197795214 0.6671377145570337 -0.5437274078579781 -0.33847541020171157
1645102024.1768231 3.57017092582265 2.767830746711324 1.3986393553805694 0.3796249616894718 0.6681797232863542 -0.5435775703618703 -0.33755555026009054
1645102024.183413 3.5674330756366253 2.769568785546633 1.3984328481615933 0.379730479782225 0.6686686617070443 -0.544035912298906 -0.3357254332972458
1645102024.1900558 3.5643622836487925 2.7720344171298916 1.3982611222868735 0.37890776550973526 0.6696564528492598 -0.5435076347107975 -0.33554169785158655
1645102024.196651 3.5616297812080795 2.774154557869299 1.3983283332085326 0.3784751203103588 0.6706952556503933 -0.5429234771630187 -0.33490018700204727
1645102024.20322 3.558659376555746 2.776143075150049 1.3980390497518127 0.37788588790150035 0.671785700083982 -0.5430235363864983 -0.33321362722645503
1645102024.209836 3.555818941438942 2.778377538403831 1.3981702199249486 0.3773063915791911 0.6728111571918072 -0.5419480467360477 -0.3335519996884354
1645102024.2164211 3.5533647949085543 2.7802212901615024 1.3983162953814432 0.3768416568976693 0.6741519542428985 -0.5417600861184142 -0.33167018907435253
1645102024.2230191 3.5504747996877866 2.7824210086265033 1.398346196300472 0.37617894524356554 0.6752826565926525 -0.5404092218552442 -0.33232550976164194
1645102024.2296221 3.547468069049086 2.784415290919761 1.3982514000420398 0.3752577543360503 0.6762699115621097 -0.5399154232622806 -0.33216193276680267
1645102024.236216 3.543579136076589 2.7860772134984755 1.3976082995403363 0.3723535251066688 0.6748036570996025 -0.5424777936752756 -0.3342309555626649
1645102024.242816 3.5425181786983706 2.7888125550441254 1.3988245187515118 0.3738945164357221 0.6792913820249509 -0.5372358241177165 -0.3318785788046281
1645102024.256026 3.5382141608551603 2.7909063847249462 1.3980777981819683 0.37071408490441726 0.6776675973895164 -0.5387094563563092 -0.33634720974140386
1645102024.2626932 3.532916170768125 2.795214436733836 1.3982707412458346 0.36900679913925905 0.6797425488011691 -0.5368722141962499 -0.3369745709711163
1645102024.275844 3.5322188179988316 2.797619358847234 1.3994354843750492 0.3706854116418279 0.6843199180925852 -0.5330968348408037 -0.33182220539882984
1645102024.282419 3.5296900305493706 2.799966689581961 1.3996770017713571 0.3700757918456584 0.6854108609535791 -0.5315867594170056 -0.33267250723355274
1645102024.289022 3.526547854992227 2.802098368094693 1.3993445134889078 0.3689029769183931 0.685991478908868 -0.531843223909017 -0.3323682831971269
1645102024.295618 3.523551009073043 2.804094334188185 1.399559981062738 0.36771639042631105 0.6859147135335414 -0.5322527539409238 -0.33318506729671216
1645102024.302221 3.52185765742324 2.8066034786094454 1.399763687258552 0.3684985796997095 0.6882687714927295 -0.5297526302297074 -0.33144624852026866
1645102024.3088572 3.519610393593031 2.8083188944268764 1.3997464276924765 0.3683598199284403 0.6890457800115897 -0.5308919201574928 -0.32814679128572727
1645102024.315458 3.5167443167740258 2.8108366469424926 1.3997845349874949 0.3675400071586401 0.6895468832080167 -0.5300292587766013 -0.3294055693236434
1645102024.32203 3.5140951696577476 2.8129155027907085 1.3997222209753508 0.3671204249647404 0.6898049710768407 -0.5304200621841462 -0.3287032895522086
1645102024.328655 3.5098356436891334 2.814524632289159 1.39868347981494 0.3638200032713138 0.6865694081238717 -0.5354687444136557 -0.3309535512741923
1645102024.33526 3.5086953439140527 2.8170526251122454 1.3994925625811998 0.3657217446635333 0.689868382269054 -0.5326813764167957 -0.326464952977892
1645102024.34185 3.506152330007141 2.8192099920601823 1.3994890750085827 0.3657052224723351 0.6900822638610058 -0.5329881363060812 -0.32552950549318227
1645102024.3484259 3.501507958445964 2.8209465046277513 1.398038760137873 0.36186309436541786 0.6855206364617693 -0.5395473554251958 -0.32864090882272573
1645102024.3550131 3.500804165735984 2.823411770169922 1.3992092426399259 0.3651005541632771 0.689983794606373 -0.5347648382727398 -0.32349671136114777
1645102024.3616629 3.498512622725213 2.826009917485923 1.3992444507129884 0.3653675607124633 0.6899045253725666 -0.5350493681014173 -0.32289323945351184
1645102024.368217 3.495557727546926 2.8278096750819657 1.3989598867359203 0.36487681853916093 0.6899174416690084 -0.5360346744856265 -0.3217844435387217
1645102024.3748648 3.4929978854747117 2.8299929070382643 1.3988621025063273 0.3651161832285794 0.6899071154564419 -0.5363991608133214 -0.3209266499625092
1645102024.381429 3.4887010977474957 2.8317315232152036 1.397685738453261 0.3624286389444127 0.6865730238864082 -0.5409072651392429 -0.3235457632192179
1645102024.388107 3.487699543842534 2.834456862787909 1.3984578098214318 0.36509902676007977 0.689679144174477 -0.5377686543730335 -0.3191392438742072
1645102024.394686 3.4850767058276824 2.8366896255706244 1.398368143606259 0.36511258409731273 0.6900804279934097 -0.5378344680492375 -0.31814383142018826
1645102024.401284 3.4824127732145165 2.8388768939645534 1.3981764099340241 0.3653122015918835 0.6900934294025038 -0.5380647609821776 -0.31749644285620077
1645102024.407854 3.4794476033594366 2.841173586949371 1.3978639991839603 0.3644607372623495 0.6893951132920969 -0.5397239975335377 -0.3171755954033591
1645102024.4144928 3.4771282342056535 2.8433858679491366 1.3978247887746067 0.36569713919382624 0.6904309485403778 -0.5383128305389488 -0.31589500404137827
1645102024.4211142 3.472418889263561 2.8449805128667305 1.3963524894040216 0.3623494491103125 0.6860900229270449 -0.544285961886698 -0.31896039859321385
1645102024.4276469 3.4719591596091135 2.8479595456897084 1.3975114165915152 0.36625190059342233 0.6910606409459267 -0.5379575624427552 -0.31447736885579003
1645102024.43424 3.468906702938174 2.8501349121497572 1.3972470238967536 0.3654745438819128 0.6905762808893178 -0.5392424134245617 -0.314245121816577
1645102024.4408839 3.4652737478461115 2.851957849919093 1.3961237097588 0.36436411337404706 0.6885321712984451 -0.5412660607079697 -0.3165326769598732
1645102024.44748 3.4627150868119605 2.854360209795402 1.3960247999410975 0.3642741693506853 0.6888412736241952 -0.5407536234116539 -0.3168392746136542
1645102024.4540591 3.4616744388119653 2.8568314129631096 1.3960602466067484 0.3678054738338113 0.6889197947841808 -0.5382921446604915 -0.316780411480711
1645102024.460681 3.458853114570505 2.859518121248811 1.396459177429526 0.3660845817092412 0.6931177922658115 -0.5368312039164146 -0.31206040692151216
1645102024.4672582 3.4560240021522475 2.861828475247137 1.3961045799180891 0.3651273656684372 0.6926364769740287 -0.5378335821338556 -0.3125242233527193
1645102024.4738472 3.4522460689683268 2.863586912150114 1.3949658861976828 0.3634085419560081 0.6906790940873848 -0.5400569818406231 -0.31501540162041114
1645102024.480453 3.4513111679092736 2.866741936377872 1.3956361961873722 0.365299078256498 0.6942338322068264 -0.5363105874953076 -0.31139455389802134
1645102024.487055 3.44860834071421 2.868866663520489 1.3955049169985474 0.3650510060046387 0.6947478188884219 -0.5358508345350566 -0.31133053657360277
1645102024.493655 3.446465377762901 2.870969596796162 1.3947727030124664 0.36638185414401986 0.6918716288177112 -0.5364056500773157 -0.31519291218343937
1645102024.500236 3.441724971797926 2.873107204908269 1.3936201669285717 0.3615888600915618 0.6909537469648155 -0.5410133404216252 -0.31486597587941095
1645102024.5068648 3.4397259419722443 2.8754614013727666 1.3938907286488111 0.3619951995607298 0.6925319146896498 -0.5388560225088334 -0.3146312379277164
1645102024.513471 3.436931269200392 2.8776493445768363 1.3933280881846164 0.36137374226022884 0.6924088800578171 -0.5399488123660141 -0.3137416835958177
1645102024.520062 3.4360945574902275 2.880873698545836 1.3940912060458106 0.36328695166971453 0.6954554018898378 -0.5367917569373793 -0.3101912492145617
1645102024.526644 3.4320655437837244 2.882426500637283 1.3928773845590052 0.3609494451892724 0.6928058977875454 -0.5402712531183482 -0.31279714849082907
1645102024.5332532 3.4332856366262674 2.8861242893310606 1.3944557094379357 0.3668074239009719 0.6963298990633799 -0.5333490298752146 -0.310024910144046
1645102024.539839 3.426763283912179 2.8871813650486406 1.391858169491882 0.3594849228068289 0.6917693926802873 -0.5425632529608921 -0.31281046199711504
1645102024.546486 3.424224092701015 2.88954921050227 1.3915078295188228 0.3590908272428539 0.691428935416848 -0.5433612167149693 -0.3126308007650601
1645102024.5531058 3.42189084838901 2.891919958066716 1.391513416814913 0.3593205144997741 0.6920202044553223 -0.5427021616043963 -0.31220310731539475
1645102024.5596852 3.41935406434675 2.8943062315419223 1.3911278933149802 0.3589137886119502 0.6917189098748121 -0.543517841851787 -0.31191958644041773
1645102024.5662458 3.4167894343117786 2.8966632693307797 1.3907635048027518 0.3585322484043218 0.6912251233419654 -0.5445372034866246 -0.31167497769783237
1645102024.5728588 3.4180333967477914 2.9004429903973983 1.3923555990007097 0.36393943727111444 0.6945785530904452 -0.5382428195526436 -0.30887375064491246
1645102024.5794308 3.4117605031671068 2.9015264153418245 1.3900619802760823 0.3577449348662915 0.690626361210116 -0.546120321131287 -0.3111365647143733
1645102024.5860338 3.41083129918568 2.904506190995654 1.390725545686196 0.3597518108540995 0.6937105287740387 -0.5431588818458142 -0.30711949599885263
1645102024.592619 3.4083954592254018 2.907105463253183 1.3902568341708283 0.35897400364836524 0.6931494858303145 -0.5445243703216173 -0.30687832656886094
1645102024.59922 3.4041046485747026 2.9087483008051187 1.3889326087571594 0.35622962938755065 0.6895666457097575 -0.5490468814310787 -0.31007329137265355
1645102024.605849 3.402634981018477 2.9117216491056883 1.3893772207618043 0.35650448554414643 0.6915954679560662 -0.5482344803624699 -0.306657542550659
1645102024.612424 3.399034330942268 2.91377108638936 1.3881892053745495 0.35480663523550626 0.6892625216482056 -0.550891782510285 -0.30910722224068726
1645102024.619049 3.397986001055983 2.9168352943345983 1.3887728216082156 0.3562827436367323 0.6923889902487185 -0.5481340072567517 -0.30530115919346895
1645102024.625626 3.3950280593206794 2.9193584206424354 1.388174906045458 0.3541912348827162 0.6911102574762199 -0.5509220262775272 -0.3056136773782216
1645102024.6322272 3.3928398552153483 2.9218291440515296 1.3879289384633484 0.35465797720015035 0.6919345383750233 -0.5502502380049437 -0.30441518689020364
1645102024.638829 3.3882870856105294 2.923688716018876 1.3862532708667912 0.350497269531847 0.6868867369060935 -0.5568960155766602 -0.3085526126929402
1645102024.6454191 3.38557249979315 2.926179218045913 1.3856759339962368 0.349413946253086 0.6861402472885106 -0.5583743925592034 -0.30877030207374107
1645102024.652052 3.3835732577306645 2.928920434217889 1.3857502480265187 0.3500978349372315 0.6876779866265894 -0.5566975306217079 -0.30760036511018435
1645102024.6586199 3.3803814079752907 2.9314163067618226 1.38495619711806 0.3480058158283556 0.6859048374089267 -0.5599144564709079 -0.3080939621219164
1645102024.665247 3.3777273870895455 2.934182535475535 1.3847495571850712 0.346978356713624 0.6858065184619545 -0.5604272022105837 -0.3085390868135601
1645102024.6718578 3.3770482325742797 2.9375016051364566 1.385416011469988 0.34929288127448166 0.6898800777928458 -0.5570300632564391 -0.3029473378979899
1645102024.678435 3.3746357030150715 2.9400784692539355 1.385263891999864 0.3494421014866369 0.6906929379697824 -0.55667301947581 -0.3015762766251372
1645102024.6850271 3.3715654676947726 2.942793198658525 1.3846217765745648 0.347396281959838 0.6896787394691828 -0.5592900483004529 -0.3014188228426658
1645102024.691631 3.367043684912416 2.9446968594132885 1.3829966780416714 0.3439540829034716 0.6858248425480333 -0.56449282926171 -0.30444592699469153
1645102024.69822 3.366110469454584 2.9481696160887516 1.3839756942637753 0.34598023631566976 0.6905853469700894 -0.5600899214863654 -0.2994802754459758
1645102024.704864 3.3616184104592324 2.950171177087615 1.3826041385248395 0.3424722260108517 0.686992969339656 -0.56514082531703 -0.3022728886431747
1645102024.7114298 3.3604435307534652 2.9536115616133904 1.3832210959640916 0.34375810693260267 0.6907920387791994 -0.5623095681170557 -0.29739580080419287
1645102024.718027 3.355876731711788 2.95562518836192 1.3818673161009138 0.3402192138884031 0.6872445221892857 -0.5672786515605991 -0.3002339559214133
1645102024.724627 3.3524085728587014 2.9582755796094484 1.3811176333491955 0.33764961177984176 0.6858565494847766 -0.5705907075483954 -0.30003232844104916
1645102024.73123 3.349953435807959 2.961248473396376 1.381095396830414 0.3377596135099925 0.6875797945157083 -0.5693291121592324 -0.29835622687550684
1645102024.73783 3.347011816475564 2.964050916053672 1.3807233116131485 0.33679399163233925 0.6876936020944158 -0.570190643939296 -0.29753914256959724
